"Latitude","Longitude","FIPS_block","FIPS_county","FIPS_state","STname","API_status"
40.8558197,-96.6488788,"311090029001097","31109","31","NE","OK"
40.7729975,-73.6819719,"360593009005040","36059","36","NY","OK"
26.2902318,-98.1731196,"482150239033009","48215","48","TX","OK"
29.2975902,-94.7974795,"481677247001020","48167","48","TX","OK"
47.6781676,-122.261699,"530330040001014","53033","53","WA","OK"
43.0301518,-88.2591161,"551332031021005","55133","55","WI","OK"
64.8288386,-147.7528958,"020900002002027","02090","02","AK","OK"
41.7142178,-83.4790762,"390950055021002","39095","39","OH","OK"
35.4780202,-86.0844746,"470319704003001","47031","47","TN","OK"
32.7461663,-96.6420293,"481130119006000","48113","48","TX","OK"
33.9628676,-118.2047586,"060375345013006","06037","06","CA","OK"
38.3770009,-97.3025149,"201154896001050","20115","20","KS","OK"
35.1861739,-106.6627011,"350010047523000","35001","35","NM","OK"
36.1590098,-115.2711557,"320030029151000","32003","32","NV","OK"
39.4492216,-84.5173364,"390170106002019","39017","39","OH","OK"
35.8562803,-86.8323035,"471870509092001","47187","47","TN","OK"
30.0114661,-90.0003587,"220710017511385","22071","22","LA","OK"
30.0114661,-90.0003587,"220710017511385","22071","22","LA","OK"
30.0114661,-90.0003587,"220710017511385","22071","22","LA","OK"
37.8350946,-94.3184108,"292179501003095","29217","29","MO","OK"
34.376069,-88.6800239,"280819502023039","28081","28","MS","OK"
36.0673525,-79.3000836,"370010212053058","37001","37","NC","OK"
33.9885939,-95.0151396,"400890984002062","40089","40","OK","OK"
34.5815756,-118.1118813,"060379105011005","06037","06","CA","OK"
34.1046229,-118.3475834,"060371941011002","06037","06","CA","OK"
33.44946,-112.036211,"040131139001001","04013","04","AZ","OK"
33.7155598,-117.8928836,"060590741022012","06059","06","CA","OK"
38.4288701,-105.2351173,"080439788003008","08043","08","CO","OK"
31.219941,-88.3100639,"011290443001064","01129","01","AL","OK"
36.1552932,-95.8511783,"401430073091026","40143","40","OK","OK"
43.9764281,-124.0838069,"410390007073037","41039","41","OR","OK"
40.5363929,-75.4417479,"420770069061008","42077","42","PA","OK"
40.3363741,-76.4260533,"420750002001023","42075","42","PA","OK"
40.5363929,-75.4417479,"420770069061008","42077","42","PA","OK"
47.3834186,-122.2088708,"530330295031006","53033","53","WA","OK"
33.7556959,-111.9905327,"040136124002042","04013","04","AZ","OK"
41.3184706,-87.0547942,"181270511021009","18127","18","IN","OK"
35.4869356,-105.6743119,"350479577001013","35047","35","NM","OK"
36.1930505,-115.2353908,"320030034222000","32003","32","NV","OK"
35.4497174,-97.5161528,"401091040001001","40109","40","OK","OK"
32.9621255,-80.0580589,"450190031142003","45019","45","SC","OK"
46.5746051,-120.4354512,"530770017021009","53077","53","WA","OK"
30.5270678,-84.2305133,"120730024151016","12073","12","FL","OK"
34.9454082,-82.1033873,"450830231024013","45083","45","SC","OK"
41.866027,-87.734988,"170312909004003","17031","17","IL","OK"
41.866027,-87.734988,"170312909004003","17031","17","IL","OK"
30.4503295,-91.1546469,"220330016001024","22033","22","LA","OK"
38.8421407,-76.9370669,"240338019081032","24033","24","MD","OK"
35.2040281,-101.8055934,"483750110002010","48375","48","TX","OK"
34.0590536,-118.2634858,"060372083023009","06037","06","CA","OK"
37.9415112,-121.2705388,"060770006002035","06077","06","CA","OK"
36.106846,-86.7635265,"470379802001019","47037","47","TN","OK"
33.465622,-111.9870273,"040131113001008","04013","04","AZ","OK"
34.190012,-118.322396,"060373106012025","06037","06","CA","OK"
28.9113572,-81.2642637,"121270910181000","12127","12","FL","OK"
33.9342541,-84.5031465,"130670304112015","13067","13","GA","OK"
39.7994278,-86.1787618,"180973536001000","18097","18","IN","OK"
29.4427941,-98.4954793,"480291108002007","48029","48","TX","OK"
47.243111,-122.372879,"530539400022020","53053","53","WA","OK"
40.480239,-105.020127,"080690016081084","08069","08","CO","OK"
39.6930312,-104.9901948,"080310014031002","08031","08","CO","OK"
39.8206968,-105.0373416,"080010096073003","08001","08","CO","OK"
41.4438574,-97.0532242,"310379648001050","31037","31","NE","OK"
36.1355144,-85.5492993,"471410009003046","47141","47","TN","OK"
33.5376852,-112.234413,"040130927111039","04013","04","AZ","OK"
37.689683,-122.4662814,"060816013003011","06081","06","CA","OK"
40.5671661,-105.0869334,"080690006002008","08069","08","CO","OK"
25.7735238,-80.2058981,"120860036025000","12086","12","FL","OK"
34.1139899,-84.0411053,"131350501033010","13135","13","GA","OK"
41.8513159,-87.7344991,"170318434001009","17031","17","IL","OK"
47.0556263,-123.2651643,"530270006002000","53027","53","WA","OK"
36.9302232,-76.2015199,"517100065012001","51710","51","VA","OK"
38.0041363,-121.7876798,"060133060021015","06013","06","CA","OK"
31.1644381,-81.4870542,"131270005011009","13127","13","GA","OK"
32.5420881,-83.5819498,"131530211033002","13153","13","GA","OK"
39.9625634,-86.0292731,"180571108123026","18057","18","IN","OK"
45.5322121,-122.9480402,"410670326081004","41067","41","OR","OK"
47.5999485,-117.3715119,"530630049001001","53063","53","WA","OK"
39.8510226,-105.0080888,"080010093201015","08001","08","CO","OK"
37.6173617,-108.7852815,"080839692001028","08083","08","CO","OK"
38.5164624,-90.0134169,"171635016033008","17163","17","IL","OK"
37.6645366,-95.4505671,"201339519003162","20133","20","KS","OK"
35.0518232,-106.7176066,"350010047341014","35001","35","NM","OK"
39.8914602,-84.1902905,"391131150113000","39113","39","OH","OK"
29.5728683,-98.3717196,"480291218041005","48029","48","TX","OK"
40.965205,-111.895075,"490111262021110","49011","49","UT","OK"
46.2661886,-119.3536033,"530050107072017","53005","53","WA","OK"
33.2005655,-117.2532757,"060730195033000","06073","06","CA","OK"
32.0815076,-81.0934353,"130510003001013","13051","13","GA","OK"
32.0815076,-81.0934353,"130510003001013","13051","13","GA","OK"
32.0815076,-81.0934353,"130510003001013","13051","13","GA","OK"
41.6085696,-93.6005414,"191530003002014","19153","19","IA","OK"
38.22961,-90.229829,"171336005011077","17133","17","IL","OK"
44.7908082,-69.7880493,"230259665001054","23025","23","ME","OK"
36.1589478,-115.2913169,"320030032612002","32003","32","NV","OK"
40.8580946,-73.9019244,"360050237033001","36005","36","NY","OK"
35.4493002,-94.8042005,"401350303023015","40135","40","OK","OK"
40.7802636,-79.9299063,"420199116003003","42019","42","PA","OK"
28.0076779,-82.1053515,"120570129002045","12057","12","FL","OK"
30.415937,-87.228933,"120330004001058","12033","12","FL","OK"
30.593465,-92.4067829,"220399504004097","22039","22","LA","OK"
38.5799639,-90.2364051,"295101156005002","29510","29","MO","OK"
42.8480665,-106.3367506,"560250002003158","56025","56","WY","OK"
42.8480665,-106.3367506,"560250002003158","56025","56","WY","OK"
42.8480665,-106.3367506,"560250002003158","56025","56","WY","OK"
34.7131092,-86.6419937,"010890022001037","01089","01","AL","OK"
33.9010411,-84.4765829,"130670303442001","13067","13","GA","OK"
33.0156144,-82.9448942,"133039501002009","13303","13","GA","OK"
34.1888201,-90.580254,"280279505004073","28027","28","MS","OK"
47.2432116,-122.3980559,"530539400022036","53053","53","WA","OK"
29.449688,-81.531837,"121079514011010","12107","12","FL","OK"
42.234285,-70.9073728,"250235011024019","25023","25","MA","OK"
35.2137879,-80.844655,"371190003001002","37119","37","NC","OK"
35.3168441,-78.3829081,"371010413002013","37101","37","NC","OK"
47.050797,-122.7968909,"530670112003001","53067","53","WA","OK"
34.1721655,-118.3686409,"060371243003012","06037","06","CA","OK"
41.9323749,-87.7517189,"170311902004006","17031","17","IL","OK"
38.3661709,-75.5415715,"240450101022007","24045","24","MD","OK"
38.3661709,-75.5415715,"240450101022007","24045","24","MD","OK"
37.949646,-91.7748023,"291618908002026","29161","29","MO","OK"
41.1226158,-81.5678388,"391535072011000","39153","39","OH","OK"
40.9559931,-81.3644116,"391517111214007","39151","39","OH","OK"
47.6160264,-122.5137713,"530350910003027","53035","53","WA","OK"
34.7616673,-92.2628006,"051190025001038","05119","05","AR","OK"
33.5730313,-84.4684376,"131210105161013","13121","13","GA","OK"
39.3527492,-77.1720575,"240217519033006","24021","24","MD","OK"
45.6164299,-92.996934,"270251102003004","27025","27","MN","OK"
39.9573824,-83.0422957,"390490043004007","39049","39","OH","OK"
35.2212712,-114.2007627,"040159506002073","04015","04","AZ","OK"
34.0687538,-117.5589717,"060710021091039","06071","06","CA","OK"
39.3016907,-94.9102658,"201030705002003","20103","20","KS","OK"
36.7806437,-90.3564281,"290239501003151","29023","29","MO","OK"
36.2348263,-115.2283542,"320030034132000","32003","32","NV","OK"
40.6992913,-79.9543668,"420199128001039","42019","42","PA","OK"
37.5184868,-77.350026,"510872014011068","51087","51","VA","OK"
43.0904444,-88.7622028,"550551017011150","55055","55","WI","OK"
33.2158734,-86.2297095,"011210116001016","01121","01","AL","OK"
34.1721643,-118.3670347,"060371243003013","06037","06","CA","OK"
39.18673,-94.557571,"290470203002004","29047","29","MO","OK"
36.0977652,-115.0281363,"320030050161002","32003","32","NV","OK"
35.4419293,-97.5661907,"401091056002025","40109","40","OK","OK"
34.317748,-79.2292586,"450339705003007","45033","45","SC","OK"
33.4642109,-112.3410331,"040130610122000","04013","04","AZ","OK"
35.1238284,-120.6188532,"060790120002011","06079","06","CA","OK"
28.1953572,-82.1822634,"121010330141020","12101","12","FL","OK"
32.090737,-111.223098,"040190043132023","04019","04","AZ","OK"
34.868803,-82.465088,"450450037062022","45045","45","SC","OK"
33.5765803,-110.6543645,"040070010001019","04007","04","AZ","OK"
34.2597234,-118.4273026,"060371045001000","06037","06","CA","OK"
33.9356359,-117.2731903,"060650425062007","06065","06","CA","OK"
44.911638,-93.317936,"270531113004003","27053","27","MN","OK"
32.7181172,-97.168525,"484391115062012","48439","48","TX","OK"
37.0031216,-82.59453,"511959309001033","51195","51","VA","OK"
47.8672108,-122.2074075,"530610520043005","53061","53","WA","OK"
33.7416017,-118.1070534,"060590995113002","06059","06","CA","OK"
33.7416017,-118.1070534,"060590995113002","06059","06","CA","OK"
34.2555666,-84.0312409,"131171301051004","13117","13","GA","OK"
38.2701967,-85.6156987,"211110100042000","21111","21","KY","OK"
38.2701967,-85.6156987,"211110100042000","21111","21","KY","OK"
29.812965,-95.3508922,"482012201001008","48201","48","TX","OK"
29.812965,-95.3508922,"482012201001008","48201","48","TX","OK"
42.9641896,-91.8143684,"190650801002015","19065","19","IA","OK"
39.7556655,-86.0279267,"180973614001009","18097","18","IN","OK"
32.3054294,-106.758993,"350130007002013","35013","35","NM","OK"
29.4099945,-98.5404571,"480291605012001","48029","48","TX","OK"
38.522078,-78.098185,"510479302021014","51047","51","VA","OK"
36.9438993,-76.3174376,"517100009021194","51710","51","VA","OK"
33.706914,-86.607942,"010730111103017","01073","01","AL","OK"
34.1210424,-109.2915005,"040019705011015","04001","04","AZ","OK"
40.8280004,-74.8197617,"340270462011011","34027","34","NJ","OK"
44.0683693,-123.0178096,"410390020021063","41039","41","OR","OK"
40.0569768,-75.1397167,"421010268002002","42101","42","PA","OK"
38.6503213,-121.2638152,"060670080092004","06067","06","CA","OK"
38.0370857,-84.4989575,"210670008021005","21067","21","KY","OK"
43.4008136,-84.0057772,"261450106002002","26145","26","MI","OK"
35.6487965,-105.9536751,"350490011021008","35049","35","NM","OK"
33.8615732,-85.3232068,"131430102002058","13143","13","GA","OK"
36.86889,-94.3434243,"291450202005002","29145","29","MO","OK"
38.7009196,-90.2604438,"295101073005012","29510","29","MO","OK"
46.807276,-100.7655858,"380150102004008","38015","38","ND","OK"
34.7734541,-112.4546595,"040250002042027","04025","04","AZ","OK"
33.7141951,-117.8773244,"060590740051013","06059","06","CA","OK"
26.219676,-98.3387904,"482150202052012","48215","48","TX","OK"
40.0485075,-111.7175409,"490490034011031","49049","49","UT","OK"
35.992872,-96.1144848,"400370206023049","40037","40","OK","OK"
32.7181172,-97.168525,"484391115062012","48439","48","TX","OK"
39.7275762,-121.8372237,"060070010006015","06007","06","CA","OK"
33.7136885,-84.4395134,"131210076021000","13121","13","GA","OK"
42.2995598,-72.026175,"250277261005006","25027","25","MA","OK"
39.9446753,-82.9972543,"390490057002011","39049","39","OH","OK"
34.7165398,-82.5631485,"450070101023039","45007","45","SC","OK"
44.8439567,-91.5228986,"550350015001002","55035","55","WI","OK"
38.502323,-90.3407789,"291892213014014","29189","29","MO","OK"
34.9452003,-90.0067862,"280330703101016","28033","28","MS","OK"
35.2217166,-90.1983127,"050350308061076","05035","05","AR","OK"
33.4933487,-112.298518,"040130820121021","04013","04","AZ","OK"
30.2515015,-81.7857891,"120310127021023","12031","12","FL","OK"
33.860873,-84.2192178,"130890218092016","13089","13","GA","OK"
38.7296384,-90.3459655,"291892134006013","29189","29","MO","OK"
46.8977666,-113.9656306,"300630001001020","30063","30","MT","OK"
37.5416984,-77.4416626,"517600305001024","51760","51","VA","OK"
33.6834608,-112.1343203,"040136146002010","04013","04","AZ","OK"
36.0114409,-120.1316438,"060310017011085","06031","06","CA","OK"
27.6135377,-80.4483485,"120610507042000","12061","12","FL","OK"
35.1300174,-106.6359832,"350010032011001","35001","35","NM","OK"
39.8119165,-84.1977697,"391130016001003","39113","39","OH","OK"
29.4661136,-98.6050044,"480291816022000","48029","48","TX","OK"
41.695026,-111.863703,"490050003004056","49005","49","UT","OK"
37.118544,-120.2582429,"060390003002031","06039","06","CA","OK"
34.1028049,-118.332877,"060371902011004","06037","06","CA","OK"
34.0208645,-117.3169063,"060710071061002","06071","06","CA","OK"
32.8760977,-93.0655244,"220279502002118","22027","22","LA","OK"
47.4374324,-120.3248948,"530079608021015","53007","53","WA","OK"
29.0291642,-82.0448354,"120830011021048","12083","12","FL","OK"
29.0291642,-82.0448354,"120830011021048","12083","12","FL","OK"
29.0291642,-82.0448354,"120830011021048","12083","12","FL","OK"
38.7740333,-90.2708903,"291892108052010","29189","29","MO","OK"
39.0463245,-94.5517557,"290950061003002","29095","29","MO","OK"
34.9671695,-106.6720314,"350010040011037","35001","35","NM","OK"
42.8882669,-73.9224266,"360930325022002","36093","36","NY","OK"
35.4534791,-97.5998912,"401091070021119","40109","40","OK","OK"
33.9016553,-117.5712059,"060650408081009","06065","06","CA","OK"
43.4348985,-116.7619926,"160739502001013","16073","16","ID","OK"
31.6056607,-97.1464984,"483090041033066","48309","48","TX","OK"
47.176649,-122.4837942,"530530718031000","53053","53","WA","OK"
43.4277278,-71.0096605,"330170880002022","33017","33","NH","OK"
37.0529801,-120.8200062,"060470023024002","06047","06","CA","OK"
38.8769545,-104.7566031,"080410057003001","08041","08","CO","OK"
35.1109977,-106.615216,"350010034002030","35001","35","NM","OK"
40.6393554,-73.9456325,"360470830004000","36047","36","NY","OK"
44.015434,-88.5621685,"551390012002007","55139","55","WI","OK"
36.340089,-119.2764663,"061070013022009","06107","06","CA","OK"
39.362011,-121.263197,"061150411002070","06115","06","CA","OK"
39.2834478,-76.7517398,"240054009001024","24005","24","MD","OK"
36.49218,-80.673991,"371719307003001","37171","37","NC","OK"
36.1045676,-115.1946082,"320030029561007","32003","32","NV","OK"
31.5733975,-97.1740008,"483090011001018","48309","48","TX","OK"
32.4643281,-85.0097004,"011130307002047","01113","01","AL","OK"
37.9875521,-122.3241784,"060133650033003","06013","06","CA","OK"
29.0509992,-81.304285,"121270902023032","12127","12","FL","OK"
33.760676,-84.2559793,"130890231022005","13089","13","GA","OK"
41.5843375,-87.4010702,"180890103022010","18089","18","IN","OK"
32.002184,-93.3293214,"220819603001040","22081","22","LA","OK"
39.4921608,-80.291438,"540490213001016","54049","54","WV","OK"
36.0221521,-106.9585674,"350430109001053","35043","35","NM","OK"
40.1217364,-75.3593847,"420912038034012","42091","42","PA","OK"
38.3638517,-81.7137955,"540390129002046","54039","54","WV","OK"
34.0389092,-118.2733659,"060372240102011","06037","06","CA","OK"
32.7261446,-117.1629874,"060730057001003","06073","06","CA","OK"
42.7040493,-82.5019087,"261476440004023","26147","26","MI","OK"
32.278326,-88.598928,"280750105005005","28075","28","MS","OK"
39.6658482,-119.6918589,"320310035154028","32031","32","NV","OK"
40.761927,-84.107474,"390030124001028","39003","39","OH","OK"
41.8203085,-79.1110136,"421239701002008","42123","42","PA","OK"
33.6295134,-78.9697756,"450510514032007","45051","45","SC","OK"
34.3677719,-101.7533945,"484379504002010","48437","48","TX","OK"
38.4597555,-122.7429426,"060971529032001","06097","06","CA","OK"
26.1352225,-80.1622742,"120110415003004","12011","12","FL","OK"
41.7297952,-85.0016981,"181519709003014","18151","18","IN","OK"
45.8370196,-108.4544851,"301110007022037","30111","30","MT","OK"
39.5763727,-82.233776,"391279663003051","39127","39","OH","OK"
28.0530556,-82.6998266,"121030273261009","12103","12","FL","OK"
28.0530556,-82.6998266,"121030273261009","12103","12","FL","OK"
28.0530556,-82.6998266,"121030273261009","12103","12","FL","OK"
39.064453,-94.553107,"290950054001019","29095","29","MO","OK"
35.9663037,-87.4297705,"470819502001010","47081","47","TN","OK"
38.6813472,-77.2583847,"511539003001011","51153","51","VA","OK"
34.1711448,-84.1964143,"131171303062000","13117","13","GA","OK"
34.1711448,-84.1964143,"131171303062000","13117","13","GA","OK"
39.0191916,-96.8598087,"200610003004023","20061","20","KS","OK"
37.706258,-97.3393703,"201730003004015","20173","20","KS","OK"
39.0884275,-94.4772701,"290950156001020","29095","29","MO","OK"
40.7786712,-74.0357065,"340170148001000","34017","34","NJ","OK"
41.0178448,-81.4916968,"391535038002018","39153","39","OH","OK"
41.659202,-87.588016,"170315502002034","17031","17","IL","OK"
31.6331574,-84.1750545,"131770204021033","13177","13","GA","OK"
36.4406496,-99.4048188,"401539534001029","40153","40","OK","OK"
36.4406496,-99.4048188,"401539534001029","40153","40","OK","OK"
47.3902556,-122.2021994,"530330294072012","53033","53","WA","OK"
61.1518673,-149.8383997,"020200026011027","02020","02","AK","OK"
34.0620943,-118.5016485,"060372624001003","06037","06","CA","OK"
33.0186445,-117.075261,"060730170141008","06073","06","CA","OK"
33.0186445,-117.075261,"060730170141008","06073","06","CA","OK"
33.0186445,-117.075261,"060730170141008","06073","06","CA","OK"
41.1689822,-73.201109,"090010709001009","09001","09","CT","OK"
41.4724241,-87.5189322,"180890426091037","18089","18","IN","OK"
40.684278,-73.8754904,"360471176012000","36047","36","NY","OK"
36.298249,-82.4869947,"471790617011067","47179","47","TN","OK"
39.998953,-75.14438,"421010175001004","42101","42","PA","OK"
29.7914145,-95.1348589,"482012523021030","48201","48","TX","OK"
47.084233,-122.3308745,"530530731082001","53053","53","WA","OK"
25.9182922,-80.3056504,"120860093122046","12086","12","FL","OK"
34.5962272,-83.4462647,"131370001001038","13137","13","GA","OK"
35.8471847,-83.2606762,"470299205023051","47029","47","TN","OK"
40.7471863,-111.8885705,"490351029001000","49035","49","UT","OK"
46.1985948,-119.1378864,"530050111004012","53005","53","WA","OK"
43.8004658,-91.245987,"550630009001000","55063","55","WI","OK"
30.2819932,-81.7552353,"120310126021019","12031","12","FL","OK"
47.8851924,-97.0597697,"380350112005011","38035","38","ND","OK"
35.8570204,-95.9797819,"401430077024084","40143","40","OK","OK"
38.835762,-104.7709306,"080410021022011","08041","08","CO","OK"
30.82463,-83.978339,"132759609001040","13275","13","GA","OK"
37.6976292,-121.7898938,"060014513001021","06001","06","CA","OK"
33.9294714,-118.2522329,"060372426002003","06037","06","CA","OK"
33.7693702,-118.278468,"060379800311009","06037","06","CA","OK"
38.4835765,-80.7596625,"540679501002068","54067","54","WV","OK"
31.7651811,-86.1924687,"010419637001005","01041","01","AL","OK"
33.4585616,-112.0261062,"040131134001002","04013","04","AZ","OK"
38.0760137,-99.2425565,"201459703001683","20145","20","KS","OK"
43.2014593,-86.218725,"261210026011006","26121","26","MI","OK"
36.2010845,-86.7582815,"470370113001009","47037","47","TN","OK"
34.0219379,-118.1344396,"060375302023036","06037","06","CA","OK"
30.2507379,-81.7311099,"120310134041014","12031","12","FL","OK"
40.8176265,-74.1911459,"340130150001016","34013","34","NJ","OK"
35.0681039,-106.4977328,"350010007131000","35001","35","NM","OK"
35.0681039,-106.4977328,"350010007131000","35001","35","NM","OK"
35.534517,-98.698836,"400399607004036","40039","40","OK","OK"
39.9438808,-76.3396426,"420710139021051","42071","42","PA","OK"
33.45707,-86.8212099,"010730107064002","01073","01","AL","OK"
41.403968,-82.194781,"390930501002003","39093","39","OH","OK"
39.8202703,-79.7547877,"420512628004026","42051","42","PA","OK"
29.9794593,-95.6993387,"482015544031060","48201","48","TX","OK"
32.4762024,-94.5664356,"482030206033044","48203","48","TX","OK"
29.5502772,-95.416688,"480396606022078","48039","48","TX","OK"
36.0286092,-92.5794842,"051299702004017","05129","05","AR","OK"
35.6025149,-117.6991505,"060290054034031","06029","06","CA","OK"
40.0671834,-74.0981824,"340297136001006","34029","34","NJ","OK"
33.940651,-97.126251,"400850941002036","40085","40","OK","OK"
37.9560162,-104.8023322,"081010028041001","08101","08","CO","OK"
30.2749958,-91.9013958,"220990205011009","22099","22","LA","OK"
35.8861844,-81.7497217,"370230202011078","37023","37","NC","OK"
40.3599501,-80.6138718,"390810002002101","39081","39","OH","OK"
40.6982865,-111.7895481,"490351101032024","49035","49","UT","OK"
43.5319258,-89.3084114,"550219702003044","55021","55","WI","OK"
44.400211,-87.68439,"550619605003019","55061","55","WI","OK"
39.6466121,-121.778434,"060070015003036","06007","06","CA","OK"
34.9069865,-120.4221777,"060830020077016","06083","06","CA","OK"
34.1708349,-118.5272959,"060371395021000","06037","06","CA","OK"
28.8485658,-82.0611356,"121199113021091","12119","12","FL","OK"
29.1956967,-81.0204564,"121270821003014","12127","12","FL","OK"
47.6052674,-95.0128478,"270074503002013","27007","27","MN","OK"
38.6625844,-90.2676445,"295101066002004","29510","29","MO","OK"
35.203298,-106.703305,"350010047201001","35001","35","NM","OK"
29.5163032,-98.4167268,"480291212042007","48029","48","TX","OK"
39.7339198,-105.0538344,"080310009043010","08031","08","CO","OK"
38.8820244,-94.8060807,"200910535552009","20091","20","KS","OK"
32.7287917,-117.0161038,"060730140022004","06073","06","CA","OK"
33.9824495,-118.269575,"060372392021020","06037","06","CA","OK"
42.6802267,-83.3400162,"261251445002004","26125","26","MI","OK"
40.7734172,-74.2329129,"340130183003001","34013","34","NJ","OK"
39.8784358,-84.214249,"391131150121006","39113","39","OH","OK"
44.0521304,-123.100303,"410390039001030","41039","41","OR","OK"
32.7875833,-79.9371141,"450190007002012","45019","45","SC","OK"
30.3429158,-81.7307197,"120310118001026","12031","12","FL","OK"
26.1749013,-80.2889447,"120110601154000","12011","12","FL","OK"
33.9604641,-84.4964598,"130670304101012","13067","13","GA","OK"
33.6713216,-83.1067681,"131339501002030","13133","13","GA","OK"
39.763857,-87.205083,"181210303001002","18121","18","IN","OK"
41.0437007,-81.5514945,"391535057001005","39153","39","OH","OK"
34.249794,-91.9879606,"050690025001032","05069","05","AR","OK"
42.4434048,-82.9722096,"261635002003003","26163","26","MI","OK"
42.4434048,-82.9722096,"261635002003003","26163","26","MI","OK"
36.5296036,-101.3674132,"401399507002844","40139","40","OK","OK"
38.2442437,-83.8683017,"210119701001013","21011","21","KY","OK"
36.7614898,-108.1555868,"350450002023012","35045","35","NM","OK"
39.7157213,-84.1206739,"391130213011007","39113","39","OH","OK"
41.5830884,-73.3958888,"090052532002006","09005","09","CT","OK"
25.8348787,-80.2229864,"120860015011022","12086","12","FL","OK"
38.2044913,-97.4892965,"201137887003108","20113","20","KS","OK"
43.8703011,-93.0488077,"271479608001001","27147","27","MN","OK"
33.7751063,-85.7612823,"010150018001002","01015","01","AL","OK"
33.8190442,-118.1959462,"060375721001008","06037","06","CA","OK"
41.5821069,-87.7008646,"170318255012006","17031","17","IL","OK"
37.975188,-87.567486,"181630018001027","18163","18","IN","OK"
38.0564679,-84.5023233,"210670001021006","21067","21","KY","OK"
32.5345824,-92.7871733,"220619602001004","22061","22","LA","OK"
32.8618503,-97.2384433,"484391138094014","48439","48","TX","OK"
35.307563,-119.008078,"060290031223003","06029","06","CA","OK"
38.6107203,-121.3851324,"060670061023016","06067","06","CA","OK"
36.3598859,-119.2654382,"061070013011016","06107","06","CA","OK"
44.8592812,-93.3876428,"270530259054007","27053","27","MN","OK"
26.4330329,-81.912384,"120710602031018","12071","12","FL","OK"
47.977,-122.2038312,"530610407001018","53061","53","WA","OK"
31.4432607,-83.518779,"132779607003004","13277","13","GA","OK"
42.4380018,-73.2591225,"250039009002011","25003","25","MA","OK"
43.5522604,-73.1807731,"500219638001028","50021","50","VT","OK"
43.019898,-90.9372357,"550439604002014","55043","55","WI","OK"
33.920561,-116.9572127,"060650438201007","06065","06","CA","OK"
42.3029577,-85.5290359,"260770022023001","26077","26","MI","OK"
42.3029577,-85.5290359,"260770022023001","26077","26","MI","OK"
42.3029577,-85.5290359,"260770022023001","26077","26","MI","OK"
42.3029577,-85.5290359,"260770022023001","26077","26","MI","OK"
42.3029577,-85.5290359,"260770022023001","26077","26","MI","OK"
44.826394,-93.3190338,"270530257022001","27053","27","MN","OK"
41.083685,-81.51195,"391535083011006","39153","39","OH","OK"
33.6685771,-78.907128,"450510517001041","45051","45","SC","OK"
46.1480428,-122.9665238,"530150006011001","53015","53","WA","OK"
43.0972804,-87.961369,"550790026003003","55079","55","WI","OK"
32.4220398,-84.9587713,"132150115003000","13215","13","GA","OK"
41.8587516,-87.7251846,"170312925001000","17031","17","IL","OK"
41.6901358,-83.5847178,"390950006005006","39095","39","OH","OK"
35.4344899,-87.4759053,"471019701002193","47101","47","TN","OK"
35.0698122,-90.6797754,"051239601003123","05123","05","AR","OK"
25.704776,-80.429935,"120860168001008","12086","12","FL","OK"
30.4675624,-91.0029748,"220330045031024","22033","22","LA","OK"
41.7776421,-70.9067951,"250235411002034","25023","25","MA","OK"
30.0086275,-95.4653147,"482015530021001","48201","48","TX","OK"
33.4364871,-111.8721756,"040134212011023","04013","04","AZ","OK"
34.0494395,-118.2468368,"060372073022004","06037","06","CA","OK"
39.0440971,-77.0630336,"240317036011000","24031","24","MD","OK"
35.2791749,-80.7876427,"371190053071011","37119","37","NC","OK"
40.8871668,-73.8344591,"360050484002009","36005","36","NY","OK"
34.0249601,-81.0075794,"450790011002009","45079","45","SC","OK"
38.5276521,-121.4714892,"060670037002011","06067","06","CA","OK"
43.1545084,-93.2059311,"190339503001003","19033","19","IA","OK"
43.1545084,-93.2059311,"190339503001003","19033","19","IA","OK"
36.9219436,-93.9275936,"290099603002031","29009","29","MO","OK"
35.2223855,-101.8817643,"483750153002010","48375","48","TX","OK"
40.869029,-124.0867907,"060230010005014","06023","06","CA","OK"
35.8346662,-78.602245,"371830527041004","37183","37","NC","OK"
39.4374436,-75.2522831,"340110206001035","34011","34","NJ","OK"
39.4374436,-75.2522831,"340110206001035","34011","34","NJ","OK"
32.3143322,-86.0467999,"011010056041020","01101","01","AL","OK"
33.5995632,-112.301706,"040130716001002","04013","04","AZ","OK"
41.9187502,-87.7560007,"170311911006003","17031","17","IL","OK"
33.8609661,-89.8400503,"280439502001215","28043","28","MS","OK"
35.4070052,-80.8605018,"371190062151004","37119","37","NC","OK"
33.0565041,-96.7276013,"480850316282002","48085","48","TX","OK"
47.2062078,-122.4790988,"530530629002010","53053","53","WA","OK"
34.0627452,-117.9770214,"060374070012008","06037","06","CA","OK"
47.5146248,-111.253487,"300130002001008","30013","30","MT","OK"
35.187,-85.192789,"470650104112004","47065","47","TN","OK"
40.483437,-76.003642,"420110102011065","42011","42","PA","OK"
47.1250998,-118.3795897,"530019501003065","53001","53","WA","OK"
33.6590693,-114.2410553,"040120205022052","04012","04","AZ","OK"
42.723064,-85.6708272,"260050304013000","26005","26","MI","OK"
35.2017196,-81.210176,"370710334002013","37071","37","NC","OK"
39.0533948,-94.643082,"202090450003015","20209","20","KS","OK"
41.4169803,-81.572025,"390351711031020","39035","39","OH","OK"
38.660057,-80.9325021,"540079680002038","54007","54","WV","OK"
